"4FGL J0407.0-3826"," 61.7627","-38.4394","  41.566","2.2133E-09","2.3357E-11","LogParabola","  2.3615","  2.2312","  0.1086","fsrq","PKS 0405-385","1.285000E+00","LSP"
"4FGL J0407.5+0741"," 61.8921","  7.6998","  15.792","7.6902E-10","9.2427E-12","PowerLaw","  2.2864","  2.2562","  0.0589","bll","TXS 0404+075","1.133000E+00","LSP"
"4FGL J0409.4+3201"," 62.3650"," 32.0299","   8.627","3.0521E-10","3.3920E-12","PowerLaw","  2.0439","  2.0438"," -0.0007","bcu","NVSS J040928+320245","NULL","NULL"
"4FGL J0409.8-0359"," 62.4629"," -3.9865","  15.916","6.4947E-10","4.0014E-12","LogParabola","  2.0752","  1.6943","  0.3043","bll","NVSS J040946-040003","NULL","ISP"
"4FGL J0412.3+0239"," 63.0991","  2.6510","   6.126","2.8122E-10","3.7347E-12","PowerLaw","  2.4052","  2.3848","  0.0588","bcu","PKS 0409+025","NULL","LSP"
"4FGL J0413.1-5332"," 63.2773","-53.5483","  11.646","4.7316E-10","6.0260E-12","PowerLaw","  2.3603","  2.3146","  0.0743","fsrq","PMN J0413-5332","1.024000E+00","LSP"
"4FGL J0414.8-5338"," 63.7098","-53.6479","   7.250","1.3759E-10","1.8641E-12","PowerLaw","  1.6999","  1.6328","  0.1113","bcu","RBS 0526","NULL","ISP"
"4FGL J0416.0-6628"," 64.0197","-66.4737","   5.843","1.3480E-10","1.7562E-12","PowerLaw","  2.3853","  2.4168"," -0.0679","bcu","PMN J0416-6629","NULL","NULL"
"4FGL J0416.2-4353"," 64.0722","-43.8879","   6.649","1.5750E-10","2.4891E-12","PowerLaw","  2.5567","  2.5215","  0.0592","fsrq","SUMSS J041613-435057","3.980000E-01","LSP"
"4FGL J0416.5-1852"," 64.1373","-18.8724","  24.946","7.6728E-10","1.0049E-11","PowerLaw","  2.3909","  2.3617","  0.0425","fsrq","PKS 0414-189","1.536000E+00","LSP"
"4FGL J0416.9+0105"," 64.2269","  1.0880","  19.532","7.1482E-10","8.3248E-12","PowerLaw","  1.8892","  1.9109"," -0.0190","bll","1ES 0414+009","2.870000E-01","HSP"
"4FGL J0418.1-0252"," 64.5321"," -2.8795","  19.254","7.7335E-10","6.3543E-12","LogParabola","  2.3159","  2.1343","  0.1889","bcu","PKS B0415-029","NULL","LSP"
"4FGL J0418.4+3414"," 64.6005"," 34.2389","   4.758","2.1625E-10","2.7014E-12","PowerLaw","  2.3376","  2.0963","  0.2073","bcu","GB6 J0418+3411","NULL","NULL"
"4FGL J0420.3-6016"," 65.0776","-60.2697","   8.039","1.7310E-10","1.9230E-12","PowerLaw","  2.0704","  2.0301","  0.0323","bcu","1RXS J042012.8-601446","NULL","NULL"
"4FGL J0420.3-3745"," 65.0936","-37.7522","  28.080","1.0329E-09","1.2404E-11","PowerLaw","  2.2852","  2.2329","  0.0564","bcu","NVSS J042025-374443","NULL","LSP"
"4FGL J0421.0-0752"," 65.2565"," -7.8784","   5.217","1.9338E-10","2.9622E-12","PowerLaw","  2.5322","  2.5240","  0.1738","bcu","PKS 0418-079","NULL","NULL"
"4FGL J0422.1-0644"," 65.5343"," -6.7410","  28.582","1.1719E-09","1.6345E-11","PowerLaw","  2.4524","  2.4221","  0.0771","fsrq","PMN J0422-0643","2.420000E-01","LSP"
"4FGL J0422.3+1951"," 65.5868"," 19.8618","   9.597","5.0895E-10","5.6534E-12","PowerLaw","  2.0645","  2.0689"," -0.0078","bll","MS 0419.3+1943","5.120000E-01","LSP"
"4FGL J0422.8+0225"," 65.7022","  2.4276","   6.638","1.3823E-10","4.0502E-12","LogParabola","  2.8783","  2.5314","  0.7074","fsrq","PKS 0420+022","2.277000E+00","LSP"
"4FGL J0423.1+2106"," 65.7805"," 21.1087","  10.150","5.4396E-10","6.6134E-12","PowerLaw","  2.3026","  2.2713","  0.0764","bcu","TXS 0420+210","NULL","LSP"
"4FGL J0423.3-0120"," 65.8260"," -1.3342","  65.383","3.8484E-09","4.1709E-11","LogParabola","  2.3306","  2.2445","  0.0758","FSRQ","PKS 0420-01","9.160000E-01","LSP"
"4FGL J0424.7+0036"," 66.1945","  0.6028","  35.185","1.7224E-09","1.9591E-11","PowerLaw","  2.1839","  2.1427","  0.0475","bll","PKS 0422+00","2.680000E-01","LSP"
"4FGL J0424.9-5331"," 66.2498","-53.5257","  28.936","8.2526E-10","9.7197E-12","PowerLaw","  2.2547","  2.1923","  0.0932","bll","PMN J0425-5331","3.900000E-01","LSP"
"4FGL J0426.7+6826"," 66.6805"," 68.4498","  15.372","5.8409E-10","6.6833E-12","PowerLaw","  2.1984","  2.1801","  0.0430","bcu","4C +68.05","NULL","LSP"
"4FGL J0427.3-3900"," 66.8260","-39.0097","  21.567","7.4051E-10","1.7196E-11","PowerLaw","  2.8151","  2.8121","  0.0160","bcu","PMN J0427-3900","NULL","LSP"
"4FGL J0428.6-3756"," 67.1730","-37.9403"," 221.249","2.3987E-08","2.1384E-10","LogParabola","  2.0991","  1.9944","  0.0855","bll","PKS 0426-380","1.110000E+00","LSP"
"4FGL J0429.0-0006"," 67.2549"," -0.1006","   4.230","1.3999E-10","3.2144E-12","PowerLaw","  2.8083","  2.6239","  0.1659","bcu","TXS 0426-002","NULL","NULL"
"4FGL J0429.3-3238"," 67.3285","-32.6348","   4.631","1.1472E-10","1.2850E-12","PowerLaw","  1.9895","  1.9312","  0.3138","bll","NVSS J042900-323638","5.100000E-01","ISP"
"4FGL J0429.3-4326"," 67.3427","-43.4442","   5.146","1.2227E-10","1.5334E-12","PowerLaw","  2.3423","  2.3313","  0.0177","fsrq","PKS 0427-435","1.423000E+00","LSP"
"4FGL J0429.8+2843"," 67.4579"," 28.7191","  14.470","9.6475E-10","7.3635E-12","LogParabola","  2.1346","  2.0089","  0.1502","bcu","MG2 J042948+2843","NULL","LSP"
"4FGL J0429.9-3101"," 67.4806","-31.0178","  13.810","3.4478E-10","3.9164E-12","PowerLaw","  1.9435","  1.8090","  0.1531","bcu","MRSS 421-156568","NULL","ISP"
"4FGL J0430.3-2507"," 67.5751","-25.1283","  13.099","3.8013E-10","4.2287E-12","PowerLaw","  2.0923","  2.0391","  0.0570","bll","PMN J0430-2507","5.160000E-01","ISP"
"4FGL J0430.3+1654"," 67.5901"," 16.9093","  10.911","5.9678E-10","7.1786E-12","PowerLaw","  2.2876","  2.3017","  0.0818","bcu","MG1 J043022+1655","NULL","NULL"
"4FGL J0431.8+7403"," 67.9517"," 74.0552","  17.644","5.1650E-10","5.7806E-12","PowerLaw","  1.9932","  1.9619","  0.0297","bll","GB6 J0431+7403","NULL","HSP"
"4FGL J0432.0+1732"," 68.0058"," 17.5425","   5.284","3.1164E-10","4.0954E-12","PowerLaw","  2.3944","  2.3521","  0.3896","bcu","TXS 0429+174","NULL","LSP"
"4FGL J0433.0+0522"," 68.2618","  5.3696","  18.124","6.9478E-10","1.2992E-11","LogParabola","  2.7163","  2.5347","  0.2830","RDG","3C 120","3.300000E-02","LSP"
"4FGL J0433.1+3227"," 68.2897"," 32.4614","  10.061","3.4890E-10","4.1096E-12","PowerLaw","  1.8694","  1.8421","  0.0311","bll","NVSS J043307+322840","NULL","HSP"
"4FGL J0433.6-6030"," 68.4012","-60.5111","  33.803","1.0134E-09","1.2205E-11","LogParabola","  2.4422","  2.3505","  0.1026","fsrq","PKS 0432-606","9.300000E-01","LSP"
"4FGL J0433.6+2905"," 68.4107"," 29.0975","  42.126","3.2735E-09","2.9498E-11","LogParabola","  2.0939","  2.0208","  0.0736","bll","MG2 J043337+2905","9.700000E-01","LSP"
"4FGL J0433.7-5725"," 68.4410","-57.4279","  17.619","4.0974E-10","4.6129E-12","PowerLaw","  1.9702","  1.7774","  0.1733","bcu","SUMSS J043344-572613","NULL","NULL"
"4FGL J0434.1-2014"," 68.5293","-20.2444","  10.877","3.3568E-10","4.0330E-12","PowerLaw","  2.2858","  2.0819","  0.2520","bll","TXS 0431-203","9.280000E-01","ISP"
"4FGL J0434.4-2342"," 68.6019","-23.7113","   8.861","2.4354E-10","3.3777E-12","PowerLaw","  2.4471","  2.4148","  0.0396","bll","PMN J0434-2342","NULL","NULL"
"4FGL J0434.7+0922"," 68.6886","  9.3783","  16.753","7.1470E-10","7.9781E-12","PowerLaw","  2.0063","  1.9807","  0.0206","bll","TXS 0431+092","NULL","NULL"
"4FGL J0435.4-2623"," 68.8588","-26.3925","   4.292","1.1959E-10","1.6308E-12","PowerLaw","  2.4312","  2.4364"," -0.0087","bcu","1RXS J043518.7-262120","NULL","HSP"
"4FGL J0436.2-0038"," 69.0504"," -0.6470","   4.136","1.2408E-10","1.3875E-12","PowerLaw","  2.1263","  1.9412","  0.4197","bcu","NVSS J043614-003637","NULL","LSP"
"4FGL J0436.7-7148"," 69.1785","-71.8014","   4.673","1.5310E-10","1.8456E-12","PowerLaw","  2.2907","  2.3077"," -0.0137","bcu","PKS 0437-719","NULL","NULL"
"4FGL J0437.4-6155"," 69.3535","-61.9321","   8.924","2.1777E-10","2.4507E-12","PowerLaw","  2.1520","  2.0457","  0.1369","bcu","PMN J0437-6157","NULL","NULL"
"4FGL J0438.4-1254"," 69.6099","-12.9053","   8.762","2.8951E-10","4.1330E-12","PowerLaw","  2.4732","  2.4682","  0.0087","fsrq","PKS 0436-129","1.276000E+00","LSP"
"4FGL J0438.7-3441"," 69.6792","-34.6858","   4.661","7.2486E-11","9.8278E-13","PowerLaw","  1.6992","  1.6699","  0.0706","bcu","SUMSS J043612-342230","NULL","NULL"
"4FGL J0438.9-4521"," 69.7447","-45.3584","  26.352","7.9951E-10","8.5525E-12","LogParabola","  2.4013","  2.2790","  0.1161","bll","PKS 0437-454","2.017000E+00","LSP"
"4FGL J0439.2+2151"," 69.8234"," 21.8558","   5.686","3.0166E-10","3.9919E-12","PowerLaw","  2.4016","  2.3422","  0.5623","bcu","IERS B0435+217","NULL","NULL"
"4FGL J0439.4-3202"," 69.8634","-32.0405","  12.111","3.0099E-10","3.5171E-12","PowerLaw","  1.8831","  1.8424","  0.0357","bcu","1RXS J043931.4-320045","NULL","HSP"
"4FGL J0439.8-1859"," 69.9579","-18.9991","  15.236","4.0506E-10","4.7738E-12","PowerLaw","  1.8684","  1.7266","  0.1468","bll","1SXPS J043949.5-190102","NULL","NULL"
"4FGL J0440.2-2458"," 70.0679","-24.9685","  11.228","1.9164E-10","2.8680E-12","PowerLaw","  1.6108","  1.4756","  0.1325","bll","RBS 0570","6.000000E-01","ISP"
"4FGL J0440.3-4333"," 70.0881","-43.5532","   4.141","1.0356E-10","2.2027E-12","PowerLaw","  2.7610","  2.2562","  0.9995","fsrq","PKS 0438-43","2.852000E+00","NULL"
"4FGL J0440.4+1440"," 70.1151"," 14.6823","   6.727","4.4082E-10","5.3953E-12","PowerLaw","  2.3117","  2.2550","  0.2907","bcu","TXS 0437+145","NULL","LSP"
"4FGL J0440.8+2749"," 70.2204"," 27.8319","  15.900","8.0524E-10","8.9500E-12","PowerLaw","  2.0814","  2.0189","  0.0744","bll","B2 0437+27B","NULL","ISP"
"4FGL J0441.5+1505"," 70.3896"," 15.0909","   6.827","3.5400E-10","3.9366E-12","PowerLaw","  2.0881","  2.0552","  0.0807","bll","1RXS J044127.8+150455","1.090000E-01","HSP"
"4FGL J0442.6-0017"," 70.6612"," -0.2961","  74.012","3.7399E-09","4.7926E-11","LogParabola","  2.4369","  2.3594","  0.0638","fsrq","PKS 0440-00","4.490000E-01","LSP"
"4FGL J0442.7+6142"," 70.6782"," 61.7054","  10.514","3.6555E-10","4.0740E-12","PowerLaw","  2.0162","  2.0327"," -0.0262","bcu","GB6 J0442+6140","NULL","NULL"
"4FGL J0443.3-6652"," 70.8483","-66.8673","  11.356","3.2314E-10","4.1439E-12","PowerLaw","  2.3681","  2.2733","  0.1450","bcu","PMN J0443-6651","NULL","LSP"
"4FGL J0443.4-4152"," 70.8570","-41.8818","   6.920","1.4731E-10","1.6952E-12","PowerLaw","  1.9128","  1.7765","  0.0972","bll","1RXS J044328.4-415151","3.900000E-01","NULL"
"4FGL J0444.5+0719"," 71.1420","  7.3194","   4.433","1.6404E-10","2.9116E-12","PowerLaw","  2.6416","  2.6463"," -0.0199","bcu","PMN J0444+0717","NULL","LSP"
"4FGL J0445.1-6012"," 71.2858","-60.2122","  10.371","2.4803E-10","2.7583E-12","PowerLaw","  2.0346","  1.9783","  0.0498","fsrq","PMN J0444-6014","9.700000E-02","NULL"
"4FGL J0447.2-2539"," 71.8123","-25.6514","   7.698","1.9350E-10","2.1558E-12","PowerLaw","  2.1052","  2.2225"," -0.0832","bcu","2MASS J04472149-2539302","NULL","ISP"
"4FGL J0447.4-2747"," 71.8687","-27.7998","   5.931","2.0117E-10","8.2447E-13","LogParabola","  2.3691","  2.1122","  0.9999","bcu","MRC 0445-278","NULL","NULL"
"4FGL J0448.6-1632"," 72.1516","-16.5483","  23.367","7.8445E-10","9.0310E-12","PowerLaw","  1.9119","  1.8424","  0.0634","bll","RBS 0589","3.200000E-01","HSP"
"4FGL J0449.1+1121"," 72.2823"," 11.3569","  40.556","2.4768E-09","3.3070E-11","LogParabola","  2.5051","  2.3952","  0.1288","fsrq","PKS 0446+11","2.153000E+00","LSP"
"4FGL J0449.2+6329"," 72.3185"," 63.4945","  13.150","6.4809E-10","8.4482E-12","PowerLaw","  2.3859","  2.3982","  0.1364","fsrq","S4 0444+63","7.810000E-01","LSP"
"4FGL J0449.4-4350"," 72.3582","-43.8350"," 118.858","1.0016E-08","1.0391E-10","LogParabola","  1.8452","  1.7485","  0.0543","bll","PKS 0447-439","2.050000E-01","HSP"
"4FGL J0449.6-8100"," 72.4000","-81.0129","   4.699","1.2109E-10","1.3699E-12","PowerLaw","  2.1687","  2.3030"," -0.1157","fsrq","PKS 0454-81","4.440000E-01","NULL"
"4FGL J0450.3-4419"," 72.5788","-44.3195","   5.922","2.5676E-10","6.2915E-12","PowerLaw","  2.8474","  2.8135","  0.1317","bcu","PMN J0450-4418","NULL","NULL"
"4FGL J0450.4+7230"," 72.6181"," 72.5137","   5.841","1.6109E-10","1.8368E-12","PowerLaw","  2.1900","  2.1247","  0.0723","bcu","NVSS J045109+723014","NULL","NULL"
"4FGL J0450.7-4938"," 72.6864","-49.6488","   4.595","1.0514E-10","1.2764E-12","PowerLaw","  2.3006","  2.3257"," -0.0272","bcu","AT20G J045102-493626","NULL","LSP"
"4FGL J0451.8-4651"," 72.9556","-46.8575","  15.176","4.5839E-10","6.1061E-12","PowerLaw","  2.4083","  2.3397","  0.1350","fsrq","PKS 0450-469","6.020000E-01","LSP"
"4FGL J0453.1-2806"," 73.2887","-28.1144","  46.847","1.2837E-09","2.3173E-11","LogParabola","  2.6479","  2.5266","  0.1040","fsrq","PKS 0451-28","2.564000E+00","LSP"
"4FGL J0453.1+6322"," 73.2900"," 63.3737","  10.640","3.5669E-10","3.9721E-12","PowerLaw","  2.0218","  1.9819","  0.0536","bll","NVSS J045312+632117","NULL","NULL"
"4FGL J0455.7-4617"," 73.9463","-46.2871","  31.681","1.0426E-09","1.6023E-11","PowerLaw","  2.5348","  2.5097","  0.0688","fsrq","PKS 0454-46","8.580000E-01","LSP"
"4FGL J0456.2+2702"," 74.0673"," 27.0403","  11.509","7.5127E-10","9.6851E-12","PowerLaw","  2.3739","  2.3097","  0.1674","bcu","MG2 J045613+2702","NULL","LSP"
"4FGL J0456.3-1634"," 74.0782","-16.5759","   6.987","1.8570E-10","2.0836E-12","PowerLaw","  1.9825","  1.8008","  0.2654","bcu","NVSS J045618-163552","NULL","NULL"
"4FGL J0456.6-3136"," 74.1558","-31.6151","  15.668","3.8000E-10","5.6415E-12","PowerLaw","  2.5067","  2.4123","  0.1062","fsrq","PMN J0456-3135","8.650000E-01","LSP"
"4FGL J0457.0+0646"," 74.2545","  6.7804","  10.180","3.6716E-10","5.6087E-12","PowerLaw","  2.5300","  2.4657","  0.0886","fsrq","4C +06.21","4.050000E-01","LSP"
"4FGL J0457.0-2324"," 74.2608","-23.4149"," 219.574","2.0555E-08","2.0349E-10","LogParabola","  2.2012","  2.0983","  0.0755","FSRQ","PKS 0454-234","1.003000E+00","LSP"
"4FGL J0458.0+1152"," 74.5069"," 11.8727","   6.057","1.8552E-10","2.2432E-12","PowerLaw","  1.8294","  1.7554","  0.0645","bcu","NVSS J045804+115142","NULL","NULL"
"4FGL J0459.4+1921"," 74.8599"," 19.3623","   4.918","1.6630E-10","1.9038E-12","PowerLaw","  1.9244","  0.9713","  0.4658","bcu","1RXS J045931.5+192242","NULL","NULL"
"4FGL J0500.6-4911"," 75.1748","-49.1862","   9.286","1.7110E-10","2.1510E-12","PowerLaw","  1.7795","  1.7417","  0.0277","bll","PMN J0500-4912","NULL","NULL"
"4FGL J0501.0+2424"," 75.2707"," 24.4113","   6.087","1.7716E-10","2.1405E-12","PowerLaw","  1.8305","  1.7403","  0.3191","bcu","1RXS J050107.1+242318","NULL","NULL"
"4FGL J0501.2-0158"," 75.3023"," -1.9749","  71.553","3.7111E-09","4.4214E-11","LogParabola","  2.3972","  2.2955","  0.0848","fsrq","S3 0458-02","2.291000E+00","LSP"
"4FGL J0502.4+0609"," 75.6181","  6.1627","   9.098","3.6496E-10","6.5992E-12","PowerLaw","  2.6545","  2.5238","  0.1632","fsrq","PKS 0459+060","1.106000E+00","LSP"
"4FGL J0502.5+1340"," 75.6341"," 13.6685","   6.166","3.0855E-10","3.6388E-12","PowerLaw","  2.2569","  2.1768","  0.1481","bll","PKS 0459+135","NULL","LSP"
"4FGL J0502.9+6533"," 75.7451"," 65.5609","   5.468","1.2062E-10","1.4638E-12","PowerLaw","  1.8244","  1.7737","  0.0571","bll","1E 0458.1+6530","NULL","HSP"
"4FGL J0503.1-6045"," 75.7995","-60.7520","   4.587","1.2133E-10","2.6236E-12","PowerLaw","  2.7713","  2.8718","  0.3067","fsrq","PKS 0503-608","1.037000E+00","NULL"
"4FGL J0503.5-1116"," 75.8877","-11.2786","   7.602","2.0213E-10","2.3905E-12","PowerLaw","  1.8627","  1.8096","  0.0537","bll","1RXS J050335.6-111504","5.700000E-01","NULL"
"4FGL J0505.3+0459"," 76.3431","  4.9994","  77.749","6.5637E-09","6.9496E-11","LogParabola","  2.3461","  2.2944","  0.0982","fsrq","PKS 0502+049","9.540000E-01","LSP"
"4FGL J0505.6+0415"," 76.4042","  4.2660","  14.458","5.5714E-10","6.4226E-12","PowerLaw","  1.9092","  1.8024","  0.0909","bll","MG1 J050533+0415","2.720000E-02","HSP"
"4FGL J0505.6-1558"," 76.4117","-15.9667","   8.102","2.4833E-10","2.7599E-12","PowerLaw","  2.0800","  2.0493","  0.0422","bll","TXS 0503-160","NULL","LSP"
"4FGL J0505.6+6405"," 76.4244"," 64.0877","  16.471","7.1953E-10","6.0742E-12","LogParabola","  2.3644","  2.2929","  0.2088","bcu","TXS 0500+640","NULL","LSP"
"4FGL J0505.8-0419"," 76.4598"," -4.3182","  11.714","4.8515E-10","6.4636E-12","PowerLaw","  2.4084","  2.4166"," -0.0147","fsrq","S3 0503-04","1.481000E+00","LSP"
"4FGL J0505.8-3817"," 76.4749","-38.2965","   6.963","1.7741E-10","2.1634E-12","PowerLaw","  2.3067","  2.3018","  0.0014","bll","1RXS J050559.9-382059","1.820000E-01","NULL"
"4FGL J0506.0+6113"," 76.5121"," 61.2257","  15.520","5.9088E-10","6.5762E-12","PowerLaw","  2.0269","  2.0251","  0.0038","bll","RX J0505.9+6113","NULL","ISP"
"4FGL J0506.0-0357c"," 76.5213"," -3.9608","   5.968","2.6842E-10","1.2525E-12","LogParabola","  2.2150","  1.9579","  1.0000","bcu","NVSS J050605-040152","NULL","NULL"
"4FGL J0506.7-0857"," 76.6840"," -8.9607","  11.056","3.8367E-10","4.2687E-12","PowerLaw","  2.0937","  2.0850","  0.0082","bll","1WGA J0506.6-0857","NULL","ISP"
"4FGL J0506.9+0323"," 76.7314","  3.3917","  10.240","3.0956E-10","3.5224E-12","PowerLaw","  1.9391","  1.8901","  0.0379","bcu","NVSS J050650+032401","NULL","NULL"
"4FGL J0506.9-5435"," 76.7480","-54.5875","  23.892","4.8224E-10","6.7925E-12","LogParabola","  1.6372","  1.3563","  0.1478","bll","1ES 0505-546","2.600000E-01","HSP"
"4FGL J0507.4-3346"," 76.8591","-33.7813","  10.099","1.9391E-10","2.5329E-12","PowerLaw","  1.7368","  1.6863","  0.0424","bcu","1RXS J050727.6-334628","NULL","NULL"
"4FGL J0507.7-6104"," 76.9327","-61.0814","  22.364","7.3196E-10","1.0239E-11","PowerLaw","  2.4550","  2.4141","  0.0943","fsrq","PMN J0507-6104","1.089000E+00","LSP"
"4FGL J0507.9+6737"," 76.9956"," 67.6223","  55.366","1.6593E-09","2.5833E-11","PowerLaw","  1.5785","  1.5449","  0.0283","bll","1ES 0502+675","4.160000E-01","HSP"
"4FGL J0508.2-1937"," 77.0561","-19.6181","   7.367","2.1439E-10","2.6860E-12","PowerLaw","  2.3411","  2.0732","  0.3731","fsrq","PMN J0508-1936","1.880000E+00","LSP"
"4FGL J0509.1+1943"," 77.2793"," 19.7242","   4.190","2.2308E-10","4.8756E-12","PowerLaw","  2.7780","  2.7426","  0.0310","bcu","TXS 0506+196","NULL","NULL"
"4FGL J0509.3-2917"," 77.3500","-29.2916","   6.169","1.5973E-10","2.0998E-12","PowerLaw","  2.3948","  2.4509"," -0.0450","bcu","NVSS J050927-291339","NULL","ISP"
"4FGL J0509.4+1012"," 77.3510"," 10.2008","  13.524","6.5164E-10","8.8117E-12","PowerLaw","  2.4231","  2.3809","  0.1027","fsrq","PKS 0506+101","6.210000E-01","LSP"
"4FGL J0509.4+0542"," 77.3593","  5.7014","  77.428","5.9928E-09","5.7226E-11","LogParabola","  2.0751","  1.9898","  0.0513","bll","TXS 0506+056","3.365000E-01","ISP"
"4FGL J0509.6+8425"," 77.4045"," 84.4204","   4.350","6.1883E-11","2.1731E-12","PowerLaw","  3.0509","  3.1850"," -0.1050","bll","S5 0454+84","1.340000E+00","NULL"
"4FGL J0509.6-0402"," 77.4217"," -4.0366","   8.347","2.9203E-10","3.2534E-12","PowerLaw","  2.0188","  2.0889"," -0.0507","bll","1H 0506-039","3.040000E-01","HSP"
"4FGL J0509.9-6417"," 77.4876","-64.2891","  13.554","3.3576E-10","3.8188E-12","PowerLaw","  1.9402","  1.9925"," -0.0435","bcu","RBS 0625","NULL","HSP"
"4FGL J0510.0+1800"," 77.5181"," 18.0135","  54.176","4.1080E-09","3.6800E-11","LogParabola","  2.1806","  2.0652","  0.0882","fsrq","PKS 0507+17","4.160000E-01","LSP"
"4FGL J0510.4-1809"," 77.6116","-18.1643","   4.068","1.2273E-10","1.6912E-12","PowerLaw","  2.4412","  2.3970","  0.1011","bcu","CRATES J051015.50-181227.8","NULL","LSP"
"4FGL J0511.4-6804"," 77.8515","-68.0830","   5.006","2.0702E-10","2.4944E-12","PowerLaw","  2.2900","  2.2879","  0.0136","bcu","PMN J0511-6806","9.270000E-04","ISP"
"4FGL J0514.5+6247"," 78.6269"," 62.7978","   4.386","1.4345E-10","1.5991E-12","PowerLaw","  2.1087","  2.0952","  0.0632","bcu","GB6 J0514+6244","NULL","LSP"
"4FGL J0515.5-0125"," 78.8906"," -1.4193","   6.822","2.1249E-10","2.4023E-12","PowerLaw","  1.9568","  1.5212","  0.4129","bcu","NVSS J051536-012427","NULL","NULL"
"4FGL J0515.6-4556"," 78.9059","-45.9483","  19.298","6.1743E-10","9.2170E-12","PowerLaw","  2.5113","  2.5050","  0.0227","fsrq","PKS 0514-459","1.940000E-01","LSP"
"4FGL J0515.8+1527"," 78.9530"," 15.4614","  27.653","1.4904E-09","1.7007E-11","PowerLaw","  1.9320","  1.8596","  0.0826","bll","GB6 J0515+1527","NULL","ISP"
"4FGL J0516.1-7240"," 79.0428","-72.6693","   5.780","1.9517E-10","3.2333E-12","PowerLaw","  2.5922","  2.5496","  0.1226","bcu","PKS 0517-726","NULL","LSP"
"4FGL J0516.4+7350"," 79.1042"," 73.8495","  16.104","3.8544E-10","4.5112E-12","PowerLaw","  1.8802","  1.8079","  0.0553","bll","GB6 J0516+7350","2.510000E-01","HSP"
"4FGL J0516.7-6207"," 79.1798","-62.1248","  55.957","2.3600E-09","2.3267E-11","LogParabola","  2.1620","  2.0914","  0.0481","bll","PKS 0516-621","1.300000E+00","LSP"
"4FGL J0517.5+0858"," 79.3941","  8.9792","   5.443","2.9632E-10","3.3498E-12","PowerLaw","  2.1666","  1.2861","  0.9332","fsrq","PMN J0517+0858","3.280000E-01","LSP"
"4FGL J0517.7-1758"," 79.4273","-17.9769","   5.214","1.6354E-10","1.4432E-12","LogParabola","  2.6002","  2.5791","  0.9996","bcu","PMN J0517-1756","NULL","LSP"
"4FGL J0519.0+0851"," 79.7736","  8.8625","   9.231","6.7601E-10","1.0634E-11","PowerLaw","  2.5531","  2.5774","  0.1281","bcu","TXS 0516+087","NULL","LSP"
"4FGL J0519.6-4544"," 79.9058","-45.7439","   9.831","3.3183E-10","4.6704E-12","PowerLaw","  2.4606","  2.4843"," -0.0754","rdg","Pictor A","3.505800E-02","LSP"
"4FGL J0521.2+1637"," 80.3136"," 16.6310","   6.098","3.1419E-10","4.0390E-12","PowerLaw","  2.3708","  2.1870","  0.1481","css","3C 138","7.590000E-01","LSP"
"4FGL J0521.3-1734"," 80.3408","-17.5745","  10.669","4.1256E-10","3.1824E-12","LogParabola","  2.3283","  2.2589","  0.2747","fsrq","TXS 0519-176","3.470000E-01","LSP"
"4FGL J0521.6+0103"," 80.4106","  1.0533","   8.188","2.4007E-10","2.7075E-12","PowerLaw","  1.9645","  1.9399","  0.0500","bll","NVSS J052140+010257","1.496474E+00","LSP"
"4FGL J0521.8-3848"," 80.4718","-38.8066","  14.055","3.7662E-10","5.8276E-12","PowerLaw","  2.5402","  2.4917","  0.0669","bcu","PKS 0520-388","NULL","NULL"
"4FGL J0522.9-3628"," 80.7370","-36.4686","  96.105","4.3613E-09","5.8101E-11","LogParabola","  2.4521","  2.3689","  0.0639","AGN","PKS 0521-36","5.600000E-02","LSP"
"4FGL J0525.4-4600"," 81.3717","-46.0070","   8.641","2.6330E-10","3.3369E-12","PowerLaw","  2.3547","  2.1221","  0.1721","fsrq","PKS 0524-460","1.479000E+00","LSP"
"4FGL J0525.6-2008"," 81.4178","-20.1449","   6.598","1.9786E-10","2.2222E-12","PowerLaw","  2.1448","  1.8109","  0.3073","bcu","PMN J0525-2010","NULL","LSP"
"4FGL J0525.6-6013"," 81.4207","-60.2279","  19.281","4.6046E-10","5.7043E-12","PowerLaw","  1.7974","  1.7155","  0.0695","bcu","SUMSS J052542-601341","NULL","NULL"
"4FGL J0525.8-0052"," 81.4666"," -0.8709","  11.973","5.4362E-10","6.0397E-12","PowerLaw","  2.0733","  2.0045","  0.1420","bll","PMN J0525-0051","1.200000E+00","LSP"
"4FGL J0526.1+6318"," 81.5474"," 63.3036","   5.154","1.6497E-10","1.8735E-12","PowerLaw","  2.1797","  2.0266","  0.4548","bcu","GB6 J0526+6317","NULL","LSP"
"4FGL J0526.2-4830"," 81.5714","-48.5151","  43.711","2.0119E-09","2.1041E-11","LogParabola","  2.3211","  2.2540","  0.0710","fsrq","PKS 0524-485","1.300000E+00","LSP"
"4FGL J0526.7-1519"," 81.6917","-15.3214","  12.481","4.2417E-10","4.7954E-12","PowerLaw","  1.9569","  1.8324","  0.1965","bcu","NVSS J052645-151900","NULL","NULL"
"4FGL J0528.7-5920"," 82.1863","-59.3439","  11.787","3.0834E-10","3.4276E-12","PowerLaw","  2.0833","  2.0423","  0.0405","bll","1RXS J052846.9-592000","1.130000E+00","HSP"
